MsSubClass,Neighborhood,Zone,Area,Room,BuiltAge,YearBuilt,Sale-Rent,Document,Floor,AllFloors,Elevator,Warehouse,Parking,Reconstruction,Balconcy,PricePerMeter,TotalPrice,URL
0,20,2,124,2,23,1380,0,0,,4,0,1,1,1,0,98387000,12200000000,https://api.divar.ir/v8/posts-v2/web/QZyqD60S
0,31,2,64,1,1,1402,0,NAN,4,NAN,1,1,1,NAN,NAN,150000000,9600000000,https://api.divar.ir/v8/posts-v2/web/gZCc6QCp
0,47,2,59,1,22,1381,0,NAN,1,4,0,1,1,NAN,1,144067000,8500000000,https://api.divar.ir/v8/posts-v2/web/QZyazkUE
0,47,2,51,1,28,1375,0,0,2,4,0,1,0,1,0,139215000,7100000000,https://api.divar.ir/v8/posts-v2/web/gZBQsMKo
0,48,2,65,3,15,1388,0,NAN,2,NAN,1,1,1,NAN,NAN,161538000,10500000000,https://api.divar.ir/v8/posts-v2/web/gZC4p8xp
0,48,2,138,3,1,1402,0,NAN,2,NAN,1,1,1,NAN,NAN,105072000,14500000000,https://api.divar.ir/v8/posts-v2/web/gZCoZEaB
0,48,2,98,2,18,1385,0,NAN,4,6,1,1,1,1,NAN,97959000,9600000000,https://api.divar.ir/v8/posts-v2/web/QZz_ehiU
0,77,2,81,2,7,1396,0,NAN,4,NAN,1,1,1,NAN,NAN,154320000,12500000000,https://api.divar.ir/v8/posts-v2/web/QZCT1laG
0,77,2,170,3,1,1402,0,NAN,3,NAN,1,1,1,NAN,NAN,200000000,34000000000,https://api.divar.ir/v8/posts-v2/web/QZvv0FYw
0,77,2,185,3,3,1400,0,NAN,4,NAN,1,1,1,NAN,NAN,159459000,29500000000,https://api.divar.ir/v8/posts-v2/web/QZmDu6wj
0,77,2,157,3,15,1388,0,NAN,1,NAN,1,1,1,NAN,NAN,136942000,21500000000,https://api.divar.ir/v8/posts-v2/web/QZnjCGol
0,77,2,88,2,7,1396,0,NAN,3,NAN,1,1,1,NAN,NAN,156818000,13800000000,https://api.divar.ir/v8/posts-v2/web/QZd3J_Qg
0,77,2,96,3,11,1392,0,0,5,5,1,1,1,1,1,145833000,14000000000,https://api.divar.ir/v8/posts-v2/web/gZBwNw2Q
0,77,2,164,3,2,1401,0,NAN,3,NAN,1,1,1,NAN,NAN,155487000,25500000000,https://api.divar.ir/v8/posts-v2/web/QZsNI4RB
0,77,2,100,3,11,1392,0,NAN,4,NAN,1,1,1,NAN,NAN,143500000,14350000000,https://api.divar.ir/v8/posts-v2/web/gZC8ooq7
0,77,2,100,2,2,1401,0,NAN,5,NAN,1,1,1,NAN,NAN,147000000,14700000000,https://api.divar.ir/v8/posts-v2/web/QZuW-OMq
0,77,2,168,3,15,1388,0,NAN,4,NAN,1,1,1,NAN,NAN,122023000,20500000000,https://api.divar.ir/v8/posts-v2/web/QZCXA3Ad
0,77,2,80,2,7,1396,0,NAN,1,NAN,1,1,1,NAN,NAN,150000000,12000000000,https://api.divar.ir/v8/posts-v2/web/QZrjkQRP
0,77,2,168,3,21,1382,0,1,1,5,1,1,1,NAN,1,119047000,20000000000,https://api.divar.ir/v8/posts-v2/web/QZjfiyXc
0,77,2,150,3,10,1393,0,NAN,3,NAN,1,1,1,NAN,NAN,175000000,26250000000,https://api.divar.ir/v8/posts-v2/web/gZC0I1RV
0,77,2,94,2,33,1370,0,0,3,3,0,1,1,1,1,111702000,10500000000,https://api.divar.ir/v8/posts-v2/web/gZCcxeY9
0,77,2,93,2,15,1388,0,NAN,2,NAN,1,1,1,NAN,NAN,148387000,13800000000,https://api.divar.ir/v8/posts-v2/web/gZCgYM21
0,77,2,63,2,1,1402,0,0,2,NAN,1,1,1,NAN,1,141269000,8900000000,https://api.divar.ir/v8/posts-v2/web/QZq3NLeO
0,77,2,95,2,8,1395,0,0,2,NAN,1,1,1,NAN,1,146315000,13900000000,https://api.divar.ir/v8/posts-v2/web/QZXbJhfY
0,77,2,150,2,32,1371,0,0,4,NAN,1,1,1,NAN,1,110000000,16500000000,https://api.divar.ir/v8/posts-v2/web/QZoPz7ug
0,77,2,90,2,9,1394,0,0,3,5,1,1,1,1,1,144444000,13000000000,https://api.divar.ir/v8/posts-v2/web/gZCA4a4O
0,77,2,158,3,10,1393,0,0,3,5,1,1,1,1,1,144936000,22900000000,https://api.divar.ir/v8/posts-v2/web/gZCAIWaH
0,77,2,184,3,1,1402,0,0,1,5,1,1,1,NAN,1,201086000,37000000000,https://api.divar.ir/v8/posts-v2/web/gZC0ntV7
0,77,2,77,2,10,1393,0,NAN,4,NAN,1,1,1,NAN,NAN,142857000,11000000000,https://api.divar.ir/v8/posts-v2/web/QZc_S6Db
0,77,2,150,3,8,1395,0,0,2,5,1,1,1,1,1,166666000,25000000000,https://api.divar.ir/v8/posts-v2/web/QZx37tUx
0,77,2,163,3,8,1395,0,0,3,5,1,1,1,1,1,171779000,28000000000,https://api.divar.ir/v8/posts-v2/web/QZW_vUnJ
0,77,2,77,2,8,1395,0,0,1,5,1,1,1,NAN,1,155844000,12000000000,https://api.divar.ir/v8/posts-v2/web/QZv6us1z
0,77,2,76,2,14,1389,0,NAN,3,NAN,1,1,1,NAN,NAN,138157000,10500000000,https://api.divar.ir/v8/posts-v2/web/QZunqlir
0,77,2,70,2,7,1396,0,0,5,5,1,1,1,1,1,160000000,11200000000,https://api.divar.ir/v8/posts-v2/web/gZAkyTnW
0,77,2,92,2,9,1394,0,0,5,5,1,1,1,1,1,141304000,13000000000,https://api.divar.ir/v8/posts-v2/web/QZkbn4kF
0,77,2,139,3,1,1402,0,NAN,1,NAN,1,1,1,NAN,NAN,143884000,20000000000,https://api.divar.ir/v8/posts-v2/web/gZCkXut0
0,77,2,158,3,11,1392,0,NAN,2,NAN,1,1,1,NAN,NAN,144936000,22900000000,https://api.divar.ir/v8/posts-v2/web/QZ7r_Ptm
0,77,2,56,1,8,1395,0,NAN,2,NAN,1,1,1,NAN,NAN,153571000,8600000000,https://api.divar.ir/v8/posts-v2/web/QZ_nefNP
0,77,2,90,2,10,1393,0,0,3,5,1,1,1,1,1,150000000,13500000000,https://api.divar.ir/v8/posts-v2/web/gZBUIQ5k
0,77,2,156,3,8,1395,0,0,3,5,1,1,1,1,1,153846000,24000000000,https://api.divar.ir/v8/posts-v2/web/QZ37UtES
0,77,2,270,4,2,1401,0,0,2,5,1,1,1,NAN,1,250000000,67500000000,https://api.divar.ir/v8/posts-v2/web/QZy6En0Y
0,77,2,167,3,2,1401,0,NAN,3,NAN,1,1,1,NAN,NAN,159281000,26600000000,https://api.divar.ir/v8/posts-v2/web/QZL7wQWL
0,77,2,180,3,3,1400,0,0,2,5,1,1,1,1,1,205555000,37000000000,https://api.divar.ir/v8/posts-v2/web/gZBsd5p6
0,77,2,185,3,1,1402,0,3,4,NAN,1,1,1,NAN,NAN,300000000,55500000000,https://api.divar.ir/v8/posts-v2/web/gZBAru0Q
0,77,2,193,3,1,1402,0,NAN,3,NAN,1,1,1,NAN,NAN,227979000,44000000000,https://api.divar.ir/v8/posts-v2/web/QZxj27DA
0,77,2,163,3,8,1395,0,NAN,5,NAN,1,1,1,NAN,NAN,165644000,27000000000,https://api.divar.ir/v8/posts-v2/web/QZSm8Y5d
0,77,2,110,2,1,1402,0,NAN,4,NAN,1,1,1,NAN,1,190909000,21000000000,https://api.divar.ir/v8/posts-v2/web/QZg7K6j2
0,77,2,188,3,2,1401,0,NAN,5,NAN,1,1,1,NAN,NAN,159574000,30000000000,https://api.divar.ir/v8/posts-v2/web/QZzFZeLg
0,77,2,105,2,28,1375,0,0,3,3,0,1,1,1,1,109523000,11500000000,https://api.divar.ir/v8/posts-v2/web/QZ8rizfZ
0,77,2,117,3,2,1401,0,0,5,5,1,1,1,NAN,1,158119000,18500000000,https://api.divar.ir/v8/posts-v2/web/QZoHO4LP
0,77,2,118,3,3,1400,0,0,5,5,1,1,1,1,1,160000000,18880000000,https://api.divar.ir/v8/posts-v2/web/gZBM4kf6
0,77,2,82,2,2,1401,0,NAN,4,NAN,1,1,1,NAN,NAN,213414000,17500000000,https://api.divar.ir/v8/posts-v2/web/QZx3WG1N
0,77,2,92,2,3,1400,0,NAN,1,NAN,1,1,1,NAN,NAN,153260000,14100000000,https://api.divar.ir/v8/posts-v2/web/QZVLf3ye
0,77,2,165,3,7,1396,0,NAN,3,NAN,1,1,1,NAN,NAN,139393000,23000000000,https://api.divar.ir/v8/posts-v2/web/QZVj-6j6
0,77,2,91,2,9,1394,0,0,1,5,1,1,1,1,1,136263000,12400000000,https://api.divar.ir/v8/posts-v2/web/QZ1yjSdc
0,77,2,85,2,3,1400,0,0,2,5,1,1,1,1,1,170588000,14500000000,https://api.divar.ir/v8/posts-v2/web/QZ3KGXt4
0,77,2,74,2,6,1397,0,0,5,5,1,1,1,1,1,148648000,11000000000,https://api.divar.ir/v8/posts-v2/web/QZ1ajsMx
0,77,2,95,2,23,1380,0,0,1,3,1,1,1,1,1,124210000,11800000000,https://api.divar.ir/v8/posts-v2/web/QZZ_ZnGn
0,77,2,100,3,12,1391,0,NAN,1,NAN,1,1,1,NAN,NAN,153000000,15300000000,https://api.divar.ir/v8/posts-v2/web/QZkfRllQ
0,77,2,115,3,9,1394,0,0,4,5,1,1,1,1,1,156521000,18000000000,https://api.divar.ir/v8/posts-v2/web/gZB02M46
0,77,2,165,3,2,1401,0,NAN,4,NAN,1,1,1,NAN,NAN,185454000,30600000000,https://api.divar.ir/v8/posts-v2/web/QZvHSOID
0,77,2,150,3,2,1401,0,NAN,5,NAN,1,1,1,NAN,NAN,206666000,31000000000,https://api.divar.ir/v8/posts-v2/web/gZBEVHTT
0,77,2,176,3,2,1401,0,NAN,4,NAN,1,1,1,NAN,NAN,158522000,27900000000,https://api.divar.ir/v8/posts-v2/web/QZm6omwt
0,116,2,137,3,21,1382,0,NAN,3,11,1,1,1,NAN,1,115328000,15800000000,https://api.divar.ir/v8/posts-v2/web/QZ26EZpN
0,123,2,102,3,6,1397,0,0,5,5,1,1,1,0,0,127450000,13000000000,https://api.divar.ir/v8/posts-v2/web/QZcnIdUb
0,123,2,103,2,1,1402,0,NAN,3,NAN,1,1,1,NAN,NAN,140776000,14500000000,https://api.divar.ir/v8/posts-v2/web/QZ6aE-2p
0,123,2,125,3,10,1393,0,NAN,5,NAN,1,1,1,NAN,NAN,154400000,19300000000,https://api.divar.ir/v8/posts-v2/web/QZrDAHyf
0,123,2,105,3,10,1393,0,NAN,2,NAN,1,1,1,NAN,NAN,120952000,12700000000,https://api.divar.ir/v8/posts-v2/web/QZ2X_8vM
0,123,2,95,2,11,1392,0,NAN,3,NAN,1,1,1,NAN,NAN,126315000,12000000000,https://api.divar.ir/v8/posts-v2/web/QZsHLir3
0,123,2,117,2,23,1380,0,0,4,5,1,1,1,NAN,1,89743000,10500000000,https://api.divar.ir/v8/posts-v2/web/QZzPAJCD
0,123,2,100,2,4,1399,0,NAN,5,NAN,1,1,1,NAN,NAN,142000000,14200000000,https://api.divar.ir/v8/posts-v2/web/QZ-rJxR0
0,123,2,165,3,1,1402,0,0,3,5,1,1,1,NAN,1,162424000,26800000000,https://api.divar.ir/v8/posts-v2/web/QZc_ePmf
0,123,2,925,2,1,1402,0,NAN,3,NAN,1,1,1,NAN,NAN,140540000,1.3E+11,https://api.divar.ir/v8/posts-v2/web/QZ3XCjau
0,123,2,62,1,1,1402,0,0,4,5,1,1,1,NAN,1,153225000,9500000000,https://api.divar.ir/v8/posts-v2/web/QZqPN1p7
0,123,2,75,2,10,1393,0,0,4,5,1,1,1,1,1,140000000,10500000000,https://api.divar.ir/v8/posts-v2/web/QZtPnGdr
0,152,2,77,2,13,1390,0,NAN,8,NAN,1,1,1,NAN,NAN,119480000,9200000000,https://api.divar.ir/v8/posts-v2/web/QZsD21oI
0,152,2,100,3,6,1397,0,0,3,5,1,1,1,1,1,120000000,12000000000,https://api.divar.ir/v8/posts-v2/web/QZ3HAvbi
0,152,2,145,3,6,1397,0,0,4,12,1,1,1,NAN,1,144827000,21000000000,https://api.divar.ir/v8/posts-v2/web/QZgTRJmj
0,152,2,105,2,1,1402,0,0,2,9,1,1,1,1,1,110000000,11550000000,https://api.divar.ir/v8/posts-v2/web/gZAcBO02
0,152,2,76,2,5,1398,0,0,4,11,1,1,1,NAN,1,125000000,9500000000,https://api.divar.ir/v8/posts-v2/web/QZtjmhwA
0,152,2,85,2,5,1398,0,0,10,11,1,1,1,NAN,1,120000000,10200000000,https://api.divar.ir/v8/posts-v2/web/QZ0iaX-B
0,152,2,90,2,5,1398,0,0,2,11,1,1,1,NAN,1,120000000,10800000000,https://api.divar.ir/v8/posts-v2/web/QZ0erA_F
0,152,2,120,2,1,1402,0,NAN,3,4,1,1,1,NAN,1,129166000,15500000000,https://api.divar.ir/v8/posts-v2/web/QZkLzPBw
0,152,2,118,2,13,1390,0,0,6,11,1,1,1,NAN,1,100847000,11900000000,https://api.divar.ir/v8/posts-v2/web/QZcv3E_P
0,152,2,75,2,14,1389,0,0,4,5,1,1,1,NAN,1,133066000,9980000000,https://api.divar.ir/v8/posts-v2/web/QZ7LOAhr
0,152,2,165,3,2,1401,0,0,6,6,1,1,1,NAN,1,181818000,30000000000,https://api.divar.ir/v8/posts-v2/web/gZCIZKUA
0,152,2,130,3,15,1388,0,0,1,4,1,1,1,1,1,123076000,16000000000,https://api.divar.ir/v8/posts-v2/web/QZbbUTEc
0,152,2,99,2,15,1388,0,0,6,6,1,1,1,1,1,127272000,12600000000,https://api.divar.ir/v8/posts-v2/web/gZC0I7cs
0,152,2,50,1,6,1397,0,0,4,6,1,1,1,1,1,126000000,6300000000,https://api.divar.ir/v8/posts-v2/web/QZnrhbNZ
0,152,2,78,2,18,1385,0,NAN,3,NAN,1,1,1,NAN,NAN,121794000,9500000000,https://api.divar.ir/v8/posts-v2/web/QZx3nHCj
0,152,2,95,2,1,1402,0,NAN,5,NAN,1,1,1,NAN,NAN,147368000,14000000000,https://api.divar.ir/v8/posts-v2/web/QZ_bRGaj
0,152,2,150,3,10,1393,0,0,1,5,1,1,1,NAN,1,90000000,13500000000,https://api.divar.ir/v8/posts-v2/web/QZZ3KYtA
0,152,2,72,2,14,1389,0,0,3,5,1,1,1,NAN,1,84722000,6100000000,https://api.divar.ir/v8/posts-v2/web/QZlb2Uxv
0,152,2,64,1,6,1397,0,0,3,5,1,1,1,NAN,1,125000000,8000000000,https://api.divar.ir/v8/posts-v2/web/QZpv77Am
0,152,2,100,,7,1396,0,0,,5,1,1,0,1,0,100000000,10000000000,https://api.divar.ir/v8/posts-v2/web/QZcbk3ox
0,152,2,56,1,23,1380,0,NAN,2,NAN,0,0,0,NAN,1,89285000,5000000000,https://api.divar.ir/v8/posts-v2/web/QZkrSkyE
0,152,2,122,2,2,1401,0,0,5,7,1,1,1,NAN,1,132000000,16104000000,https://api.divar.ir/v8/posts-v2/web/QZaW3zxN
0,152,2,77,2,21,1382,0,0,4,5,1,1,1,1,1,136363000,10500000000,https://api.divar.ir/v8/posts-v2/web/gZCQlaYL
0,152,2,98,2,2,1401,0,0,1,5,1,1,1,1,1,151020000,14800000000,https://api.divar.ir/v8/posts-v2/web/QZfPi76G
0,152,2,100,2,8,1395,0,NAN,4,NAN,1,1,1,NAN,NAN,137500000,13750000000,https://api.divar.ir/v8/posts-v2/web/QZ4PUamW
0,152,2,77,2,15,1388,0,NAN,4,NAN,1,1,1,NAN,NAN,128571000,9900000000,https://api.divar.ir/v8/posts-v2/web/QZbP1FKu
0,152,2,81,2,22,1381,0,0,3,4,0,1,1,0,1,113580000,9200000000,https://api.divar.ir/v8/posts-v2/web/gZBo4cBi
0,152,2,42,1,18,1385,0,0,,4,1,1,0,1,NAN,109523000,4600000000,https://api.divar.ir/v8/posts-v2/web/QZ1fJqhU
0,152,2,75,2,1,1402,0,NAN,3,5,1,1,1,NAN,1,125333000,9400000000,https://api.divar.ir/v8/posts-v2/web/gZB8mjIv
0,152,2,100,2,21,1382,0,0,1,5,1,1,1,1,1,100000000,10000000000,https://api.divar.ir/v8/posts-v2/web/QZ5HE492
0,152,2,130,3,15,1388,0,NAN,1,NAN,0,0,1,NAN,NAN,88461000,11500000000,https://api.divar.ir/v8/posts-v2/web/QZo_RLQq
0,152,2,95,2,13,1390,0,NAN,2,NAN,1,1,1,NAN,NAN,121052000,11500000000,https://api.divar.ir/v8/posts-v2/web/QZ3XEev6
0,157,2,700,4,9,1394,0,0,5,5,1,1,1,1,1,257142000,1.8E+11,https://api.divar.ir/v8/posts-v2/web/AZym2WeR
0,157,2,59,1,1,1402,0,NAN,1,NAN,0,0,1,NAN,NAN,125423000,7400000000,https://api.divar.ir/v8/posts-v2/web/gZCkL0OL
0,157,2,130,3,6,1397,0,0,3,5,1,1,1,NAN,1,253846000,33000000000,https://api.divar.ir/v8/posts-v2/web/gZCcbNcR
0,157,2,152,3,17,1386,0,0,2,4,1,1,1,1,1,154605000,23500000000,https://api.divar.ir/v8/posts-v2/web/gZCAbLlW
0,157,2,128,3,15,1388,0,0,1,5,1,1,1,1,1,144531000,18500000000,https://api.divar.ir/v8/posts-v2/web/QZvnW86U
0,157,2,135,3,5,1398,0,0,2,6,1,1,1,NAN,1,175555000,23700000000,https://api.divar.ir/v8/posts-v2/web/gZCMKLpe
0,157,2,396,4,1,1402,0,NAN,7,NAN,1,1,1,NAN,NAN,401515000,1.59E+11,https://api.divar.ir/v8/posts-v2/web/QZeX_LsY
0,157,2,250,4,1,1402,0,0,9,9,1,1,1,NAN,1,396000000,99000000000,https://api.divar.ir/v8/posts-v2/web/QZ2qxfC3
0,157,2,400,4,1,1402,0,0,8,8,1,1,1,NAN,1,400000000,1.6E+11,https://api.divar.ir/v8/posts-v2/web/QZRkyjCP
0,157,2,185,3,18,1385,0,0,6,6,1,1,1,1,1,177027000,32750000000,https://api.divar.ir/v8/posts-v2/web/QZcrbW5H
0,157,2,99,2,15,1388,0,NAN,3,NAN,1,1,1,NAN,NAN,130303000,12900000000,https://api.divar.ir/v8/posts-v2/web/QZrPCQvK
0,157,2,115,2,20,1383,0,NAN,5,NAN,1,1,1,NAN,NAN,145217000,16700000000,https://api.divar.ir/v8/posts-v2/web/gZCYZg1Q
0,157,2,185,3,18,1385,0,NAN,4,NAN,1,1,1,NAN,NAN,149189000,27600000000,https://api.divar.ir/v8/posts-v2/web/gZCYZXFS
0,157,2,170,3,1,1402,0,NAN,4,NAN,1,1,1,NAN,NAN,176470000,30000000000,https://api.divar.ir/v8/posts-v2/web/QZ1_kV4w
0,157,2,117,2,1,1402,0,0,2,6,1,1,1,1,1,190598000,22300000000,https://api.divar.ir/v8/posts-v2/web/QZHT4rGq
0,157,2,166,3,15,1388,0,NAN,4,NAN,1,1,1,NAN,NAN,180722000,30000000000,https://api.divar.ir/v8/posts-v2/web/QZirsnOL
0,157,2,129,3,1,1402,0,NAN,2,NAN,1,1,1,NAN,NAN,251937000,32500000000,https://api.divar.ir/v8/posts-v2/web/QZl33Wy3
0,157,2,102,2,8,1395,0,NAN,3,NAN,1,1,1,NAN,NAN,156862000,16000000000,https://api.divar.ir/v8/posts-v2/web/QZkjh4Ki
0,157,2,144,3,13,1390,0,NAN,1,NAN,1,1,1,NAN,NAN,173611000,25000000000,https://api.divar.ir/v8/posts-v2/web/QZpPJi-1
0,157,2,105,2,7,1396,0,0,3,5,1,1,1,1,1,147619000,15500000000,https://api.divar.ir/v8/posts-v2/web/gZCAJPnp
0,157,2,163,2,9,1394,0,0,1,12,1,0,1,1,1,134969000,22000000000,https://api.divar.ir/v8/posts-v2/web/gZC4Iisj
0,157,2,297,4,2,1401,0,0,1,7,1,1,1,NAN,1,370370000,1.1E+11,https://api.divar.ir/v8/posts-v2/web/QZU_0_c6
0,157,2,127,2,3,1400,0,0,4,5,1,1,1,NAN,1,192913000,24500000000,https://api.divar.ir/v8/posts-v2/web/QZtP2VId
0,157,2,142,3,15,1388,0,0,1,5,1,1,1,NAN,1,176056000,25000000000,https://api.divar.ir/v8/posts-v2/web/QZ7TOeEr
0,157,2,245,3,14,1389,0,NAN,5,NAN,1,1,1,NAN,NAN,171428000,42000000000,https://api.divar.ir/v8/posts-v2/web/gZCMY6jN
0,157,2,131,3,21,1382,0,0,4,7,1,1,1,NAN,1,131984000,17290000000,https://api.divar.ir/v8/posts-v2/web/gZCM47rJ
0,157,2,75,2,8,1395,0,0,2,5,1,1,1,1,1,160000000,12000000000,https://api.divar.ir/v8/posts-v2/web/gZB8H_SM
0,157,2,110,2,3,1400,0,0,4,15,1,1,1,NAN,1,227272000,25000000000,https://api.divar.ir/v8/posts-v2/web/QZvDEqjp
0,157,2,300,4,1,1402,0,0,6,9,1,1,1,1,1,330000000,99000000000,https://api.divar.ir/v8/posts-v2/web/QZcrUYLF
0,157,2,144,3,16,1387,0,0,1,5,1,1,1,1,1,114583000,16500000000,https://api.divar.ir/v8/posts-v2/web/QZcHnN2I
0,157,2,230,3,1,1402,0,0,6,10,1,1,1,NAN,1,356521000,82000000000,https://api.divar.ir/v8/posts-v2/web/QZBf_EH1
0,157,2,135,3,14,1389,0,0,5,5,1,1,1,NAN,1,155481000,20990000000,https://api.divar.ir/v8/posts-v2/web/QZcbpQSH
0,157,2,240,3,2,1401,0,0,2,7,1,1,1,1,1,350000000,84000000000,https://api.divar.ir/v8/posts-v2/web/QZsXho-3
0,157,2,220,3,2,1401,0,0,1,6,1,1,1,1,1,190909000,42000000000,https://api.divar.ir/v8/posts-v2/web/QZsHhwus
0,157,2,290,4,12,1391,0,0,3,6,1,1,1,1,1,241379000,70000000000,https://api.divar.ir/v8/posts-v2/web/QZsvhoUP
0,157,2,170,3,1,1402,0,NAN,5,NAN,1,1,1,NAN,NAN,291176000,49500000000,https://api.divar.ir/v8/posts-v2/web/QZ-Sll5v
0,157,2,131,3,6,1397,0,NAN,1,NAN,1,1,1,NAN,NAN,156488000,20500000000,https://api.divar.ir/v8/posts-v2/web/QZ1L58J0
0,157,2,100,2,15,1388,0,0,4,5,1,1,1,1,1,121250000,12125000000,https://api.divar.ir/v8/posts-v2/web/QZ2bJA0b
0,157,2,625,2,1,1402,0,0,5,5,1,1,1,NAN,1,296000000,1.85E+11,https://api.divar.ir/v8/posts-v2/web/QZeTwLsK
0,157,2,130,3,1,1402,0,NAN,5,NAN,1,1,1,NAN,NAN,350000000,45500000000,https://api.divar.ir/v8/posts-v2/web/QZkLF9ve
0,157,2,240,3,1,1402,0,0,6,10,1,1,1,NAN,1,391666000,94000000000,https://api.divar.ir/v8/posts-v2/web/QZ8TI6rD
0,157,2,300,4,1,1402,0,0,8,10,1,1,1,NAN,1,326666000,98000000000,https://api.divar.ir/v8/posts-v2/web/QZmtyCCZ
0,157,2,95,2,6,1397,0,0,4,9,1,1,1,NAN,1,182105000,17300000000,https://api.divar.ir/v8/posts-v2/web/QZdnb5Q_
0,157,2,280,3,1,1402,0,0,3,8,1,1,1,NAN,1,450000000,1.26E+11,https://api.divar.ir/v8/posts-v2/web/QZHvijBq
0,157,2,220,3,1,1402,0,0,3,6,1,1,1,NAN,1,350000000,77000000000,https://api.divar.ir/v8/posts-v2/web/QZwvgSm-
0,157,2,170,3,1,1402,0,0,3,5,1,1,1,NAN,1,300000000,51000000000,https://api.divar.ir/v8/posts-v2/web/QZNuS8Ur
0,157,2,115,2,18,1385,0,NAN,8,NAN,1,1,1,NAN,NAN,152173000,17500000000,https://api.divar.ir/v8/posts-v2/web/QZjRgIrR
0,157,2,260,4,1,1402,0,0,6,10,1,1,1,NAN,1,346153000,90000000000,https://api.divar.ir/v8/posts-v2/web/QZeo3lB_
0,157,2,350,4,1,1402,0,0,9,10,1,1,1,NAN,1,342857000,1.2E+11,https://api.divar.ir/v8/posts-v2/web/QZXZXDfY
0,157,2,125,3,3,1400,0,NAN,3,NAN,1,1,1,NAN,NAN,140000000,17500000000,https://api.divar.ir/v8/posts-v2/web/gZB45RX_
0,157,2,300,4,3,1400,0,NAN,7,NAN,1,1,1,NAN,NAN,206666000,62000000000,https://api.divar.ir/v8/posts-v2/web/QZWLClVv
0,157,2,61,2,33,1370,0,NAN,4,NAN,1,1,0,NAN,1,196721000,12000000000,https://api.divar.ir/v8/posts-v2/web/QZDNGqkT
0,157,2,102,3,7,1396,0,NAN,1,NAN,0,1,1,NAN,NAN,389215000,39700000000,https://api.divar.ir/v8/posts-v2/web/QZ_A4Dvn
0,157,2,298,3,5,1398,0,NAN,1,NAN,1,1,1,NAN,NAN,298657000,89000000000,https://api.divar.ir/v8/posts-v2/web/gZBwKTop
0,157,2,1800,4,8,1395,0,NAN,3,NAN,1,1,1,NAN,NAN,166666000,3E+11,https://api.divar.ir/v8/posts-v2/web/QZcb4QZD
0,157,2,58,1,17,1386,0,0,3,5,1,1,1,1,1,172413000,10000000000,https://api.divar.ir/v8/posts-v2/web/QZdHuBry
0,157,2,260,3,6,1397,0,NAN,10,NAN,1,1,1,NAN,NAN,215384000,56000000000,https://api.divar.ir/v8/posts-v2/web/QZZ7uH13
0,157,2,145,3,2,1401,0,0,4,5,1,1,1,NAN,1,310344000,45000000000,https://api.divar.ir/v8/posts-v2/web/QZlvn-FM
0,157,2,90,2,1,1402,0,NAN,2,NAN,1,1,1,NAN,NAN,141111000,12700000000,https://api.divar.ir/v8/posts-v2/web/gZBIJTxW
0,157,2,267,4,5,1398,0,NAN,2,NAN,1,1,1,0,NAN,127340000,34000000000,https://api.divar.ir/v8/posts-v2/web/gZBAJVVv
0,157,2,66,1,3,1400,0,0,3,6,1,1,1,NAN,1,180303000,11900000000,https://api.divar.ir/v8/posts-v2/web/QZzqI5-R
0,157,2,105,2,8,1395,0,NAN,3,NAN,1,1,1,NAN,NAN,161904000,17000000000,https://api.divar.ir/v8/posts-v2/web/gYNllp1T
0,157,2,100,2,1,1402,0,NAN,4,NAN,1,1,1,NAN,NAN,100000000,10000000000,https://api.divar.ir/v8/posts-v2/web/gZBUXYGw
0,157,2,208,3,4,1399,0,NAN,3,NAN,1,1,1,NAN,NAN,240384000,50000000000,https://api.divar.ir/v8/posts-v2/web/QZkXZtNE
0,157,2,180,3,12,1391,0,NAN,2,NAN,1,1,1,NAN,NAN,151666000,27300000000,https://api.divar.ir/v8/posts-v2/web/QZunsHmK
0,157,2,95,2,18,1385,0,0,2,5,1,1,1,NAN,1,152631000,14500000000,https://api.divar.ir/v8/posts-v2/web/QZ-bOkKN
0,157,2,285,4,1,1402,0,NAN,3,NAN,1,1,1,NAN,NAN,280701000,80000000000,https://api.divar.ir/v8/posts-v2/web/QZufPHEV
0,157,2,170,3,15,1388,0,NAN,4,NAN,1,1,1,NAN,NAN,161764000,27500000000,https://api.divar.ir/v8/posts-v2/web/QZM_1BB3
0,157,2,111,2,19,1384,0,0,6,7,1,1,1,1,1,175675000,19500000000,https://api.divar.ir/v8/posts-v2/web/QZl3lnp_
0,157,2,120,3,14,1389,0,0,5,6,1,1,1,1,1,188250000,22590000000,https://api.divar.ir/v8/posts-v2/web/QZ2rYGzM
0,157,2,250,3,2,1401,0,0,5,8,1,1,1,NAN,1,320000000,80000000000,https://api.divar.ir/v8/posts-v2/web/QZ3il7Xu
0,157,2,135,3,17,1386,0,0,5,5,1,1,1,NAN,1,155555000,21000000000,https://api.divar.ir/v8/posts-v2/web/QZwTixts
0,157,2,255,3,2,1401,0,0,5,7,1,1,1,NAN,1,352941000,90000000000,https://api.divar.ir/v8/posts-v2/web/QZ1KxHSs
0,157,2,155,3,25,1378,0,0,18,25,1,1,1,NAN,1,145161000,22500000000,https://api.divar.ir/v8/posts-v2/web/QZi_Owyj
0,157,2,82,2,13,1390,0,0,1,7,1,1,1,1,0,146341000,12000000000,https://api.divar.ir/v8/posts-v2/web/QZmHdjro
